delta,t2,w2,s2,b2,p2
0.01,0.00646107784431138,0.0103532934131737,0.012814371257485,0.00779041916167665,0.00668263473053892
0.02,0.0018502994011976,0.00337724550898204,0.00507185628742515,0.0022874251497006,0.0018622754491018
0.03,0.000670658682634731,0.00148502994011976,0.00259880239520958,0.000820359281437126,0.000676646706586826
0.04,0.000227544910179641,0.00074251497005988,0.0014311377245509,0.000329341317365269,0.000233532934131737
0.05,0.000125748502994012,0.000407185628742515,0.000934131736526946,0.000155688622754491,0.000131736526946108
0.06,2.9940119760479e-05,0.000161676646706587,0.000449101796407186,4.19161676646707e-05,2.9940119760479e-05
0.07,1.79640718562874e-05,0.000143712574850299,0.00025748502994012,1.79640718562874e-05,1.79640718562874e-05
0.08,0,4.19161676646707e-05,0.000245508982035928,0,0
0.09,5.98802395209581e-06,4.79041916167665e-05,0.000137724550898204,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,9.58083832335329e-05,0,0
