delta,t2,w2,s2,b2,p2
0.01,0.00379041916167665,0.00961077844311377,0.0159640718562874,0.0041437125748503,0.00379640718562874
0.02,0.000706586826347305,0.00267065868263473,0.00532335329341317,0.000796407185628743,0.000724550898203593
0.03,0.000161676646706587,0.00119760479041916,0.0021497005988024,0.000179640718562874,0.000167664670658683
0.04,2.39520958083832e-05,0.000389221556886228,0.00092814371257485,2.9940119760479e-05,2.39520958083832e-05
0.05,1.19760479041916e-05,0.000149700598802395,0.000449101796407186,1.19760479041916e-05,1.19760479041916e-05
0.06,0,7.78443113772455e-05,0.000221556886227545,5.98802395209581e-06,0
0.07,0,3.59281437125749e-05,0.000131736526946108,0,0
0.08,0,0,0,0,0
0.09,0,5.98802395209581e-06,1.79640718562874e-05,0,0
0.1,0,0,2.39520958083832e-05,0,0
