delta,t2,w2,s2,b2,p2
0.01,0.0172455089820359,0.0187125748502994,0.0296766467065868,0.0187604790419162,0.0171497005988024
0.02,0.00990419161676647,0.0105269461077844,0.0189940119760479,0.0106946107784431,0.00993413173652695
0.03,0.00548502994011976,0.00601796407185629,0.0127245508982036,0.00597604790419162,0.00546107784431138
0.04,0.00264071856287425,0.00310778443113772,0.00780239520958084,0.00288023952095808,0.00265269461077844
0.05,0.00134131736526946,0.00169461077844311,0.00464670658682635,0.00147305389221557,0.00134730538922156
0.06,0.000622754491017964,0.000754491017964072,0.00258682634730539,0.000712574850299401,0.00062874251497006
0.07,0.000413173652694611,0.000485029940119761,0.00184431137724551,0.000425149700598802,0.000407185628742515
0.08,0.000131736526946108,0.000167664670658683,0.000850299401197605,0.000179640718562874,0.000131736526946108
0.09,8.98203592814371e-05,9.58083832335329e-05,0.000461077844311377,0.000101796407185629,8.98203592814371e-05
0.1,2.39520958083832e-05,1.79640718562874e-05,0.000221556886227545,2.39520958083832e-05,2.39520958083832e-05
