delta,t2,w2,s2,b2,p2
0.01,0.0126047904191617,0.0160119760479042,0.0125748502994012,0.0172275449101796,0.0130778443113772
0.02,0.00645508982035928,0.00791017964071856,0.00679041916167665,0.00881437125748503,0.00666467065868264
0.03,0.00287425149700599,0.00379640718562874,0.00381437125748503,0.00425149700598802,0.003
0.04,0.00147904191616766,0.00186826347305389,0.00194011976047904,0.00207784431137725,0.00152095808383234
0.05,0.000670658682634731,0.000922155688622754,0.00133532934131737,0.000970059880239521,0.00070059880239521
0.06,0.000287425149700599,0.000437125748502994,0.000688622754491018,0.000473053892215569,0.000287425149700599
0.07,0.000167664670658683,0.000287425149700599,0.00044311377245509,0.00025748502994012,0.000173652694610778
0.08,7.78443113772455e-05,0.00011377245508982,0.000227544910179641,0.000119760479041916,7.78443113772455e-05
0.09,2.39520958083832e-05,4.79041916167665e-05,0.00011377245508982,4.79041916167665e-05,2.39520958083832e-05
0.1,0,1.79640718562874e-05,3.59281437125749e-05,1.19760479041916e-05,5.98802395209581e-06
