delta,t2,w2,s2,b2,p2
0.01,0.0151077844311377,0.0167185628742515,0.0178922155688623,0.0173532934131737,0.0143712574850299
0.02,0.00792215568862275,0.00862874251497006,0.0103592814371257,0.00922754491017964,0.00744311377245509
0.03,0.00372455089820359,0.00434730538922156,0.00598203592814371,0.00446107784431138,0.00355089820359281
0.04,0.00163473053892216,0.002,0.00337724550898204,0.00201796407185629,0.00150898203592814
0.05,0.00081437125748503,0.00106586826347305,0.00209580838323353,0.00101197604790419,0.000772455089820359
0.06,0.000341317365269461,0.000407185628742515,0.000988023952095809,0.000395209580838323,0.000305389221556886
0.07,0.00011377245508982,0.000179640718562874,0.000670658682634731,0.000143712574850299,0.00011377245508982
0.08,6.58682634730539e-05,9.58083832335329e-05,0.000317365269461078,7.18562874251497e-05,6.58682634730539e-05
0.09,1.19760479041916e-05,5.98802395209581e-06,0.000101796407185629,1.19760479041916e-05,1.19760479041916e-05
0.1,0,0,7.78443113772455e-05,0,0
