delta,t2,w2,s2,b2,p2
0.01,0.00955089820359282,0.0153173652694611,0.0184550898203593,0.0112335329341317,0.00967065868263473
0.02,0.00306586826347305,0.0052874251497006,0.00777844311377246,0.0035688622754491,0.00309580838323353
0.03,0.000976047904191617,0.00172455089820359,0.00372455089820359,0.00111976047904192,0.000976047904191617
0.04,0.000323353293413174,0.00062874251497006,0.00177245508982036,0.000395209580838323,0.000329341317365269
0.05,0.000131736526946108,0.000245508982035928,0.000706586826347305,0.000137724550898204,0.000131736526946108
0.06,3.59281437125749e-05,5.38922155688623e-05,0.000281437125748503,3.59281437125749e-05,3.59281437125749e-05
0.07,2.9940119760479e-05,4.19161676646707e-05,0.000203592814371258,3.59281437125749e-05,2.9940119760479e-05
0.08,5.98802395209581e-06,1.79640718562874e-05,5.98802395209581e-05,1.19760479041916e-05,5.98802395209581e-06
0.09,5.98802395209581e-06,0,2.9940119760479e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,2.39520958083832e-05,0,0
