delta,t2,w2,s2,b2,p2
0.01,0.00838922155688623,0.0122814371257485,0.015059880239521,0.00998802395209581,0.00859281437125749
0.02,0.00244910179640719,0.00387425149700599,0.00701197604790419,0.00292814371257485,0.00249101796407186
0.03,0.000568862275449102,0.00123353293413174,0.00349101796407186,0.000718562874251497,0.000580838323353293
0.04,0.000155688622754491,0.000431137724550898,0.00154491017964072,0.000215568862275449,0.000155688622754491
0.05,3.59281437125749e-05,0.000155688622754491,0.000718562874251497,6.58682634730539e-05,3.59281437125749e-05
0.06,5.98802395209581e-06,4.79041916167665e-05,0.000317365269461078,1.79640718562874e-05,5.98802395209581e-06
0.07,1.79640718562874e-05,1.79640718562874e-05,0.000155688622754491,1.79640718562874e-05,1.79640718562874e-05
0.08,5.98802395209581e-06,2.9940119760479e-05,7.18562874251497e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,4.19161676646707e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
