delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.00679640718562874,0.00640718562874252,0.00636526946107784,0.00923952095808383,0.0065748502994012,0.00425748502994012,0.00391616766467066,0.00484431137724551,0.00676646706586826,0.00409580838323353
0.02,0.0147544910179641,0.0133832335329341,0.0122335329341317,0.0196407185628743,0.014251497005988,0.00816766467065868,0.00723952095808383,0.00769461077844311,0.0127544910179641,0.0079940119760479
0.03,0.0289820359281437,0.0266347305389222,0.0227664670658683,0.0373712574850299,0.0280718562874252,0.0170059880239521,0.0153173652694611,0.014311377245509,0.0249700598802395,0.0165449101796407
0.04,0.0515568862275449,0.0472455089820359,0.0389221556886228,0.0646586826347305,0.0504550898203593,0.031814371257485,0.0283832335329341,0.0249700598802395,0.0452275449101796,0.0314191616766467
0.05,0.085437125748503,0.0787125748502994,0.0610658682634731,0.104766467065868,0.0841197604790419,0.0556467065868264,0.0492814371257485,0.0406946107784431,0.0754550898203593,0.0553532934131737
0.06,0.137071856287425,0.12614371257485,0.0975928143712575,0.163880239520958,0.135155688622755,0.0943832335329341,0.0840119760479042,0.0684610778443114,0.122784431137725,0.0938383233532934
0.07,0.202155688622755,0.187125748502994,0.142760479041916,0.235095808383234,0.19977245508982,0.145317365269461,0.129718562874251,0.103233532934132,0.184089820359281,0.144964071856287
0.08,0.276616766467066,0.258185628742515,0.195838323353293,0.316395209580838,0.274634730538922,0.208191616766467,0.188353293413174,0.146670658682635,0.255574850299401,0.208125748502994
0.09,0.361035928143713,0.338580838323353,0.256359281437126,0.404796407185629,0.359664670658683,0.280946107784431,0.257275449101796,0.198820359281437,0.337419161676647,0.281209580838323
0.1,0.45251497005988,0.426670658682635,0.328107784431138,0.497125748502994,0.450119760479042,0.366077844311377,0.337167664670659,0.262550898203593,0.426784431137725,0.366083832335329
