delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0477005988023952,0.0765389221556886,0.075748502994012,0.0494850299401198,0.0513053892215569,0.0357544910179641,0.0617844311377246,0.0638502994011976,0.0384191616766467,0.0392754491017964
0.02,0.118191616766467,0.146958083832335,0.129167664670659,0.122197604790419,0.123676646706587,0.0891077844311377,0.115281437125749,0.105023952095808,0.0966107784431138,0.0945269461077844
0.03,0.233850299401198,0.258892215568862,0.205281437125749,0.240329341317365,0.241562874251497,0.180982035928144,0.206568862275449,0.167353293413174,0.195994011976048,0.189700598802395
0.04,0.395958083832335,0.410443113772455,0.310976047904192,0.404778443113772,0.404497005988024,0.32148502994012,0.342137724550898,0.26040119760479,0.343946107784431,0.333053892215569
0.05,0.571161676646707,0.56385628742515,0.424449101796407,0.58048502994012,0.57985628742515,0.492640718562874,0.494161676646707,0.367281437125749,0.517335329341317,0.504934131736527
0.06,0.717946107784431,0.698784431137725,0.536311377245509,0.727173652694611,0.724131736526946,0.650221556886228,0.635377245508982,0.478826347305389,0.67251497005988,0.660089820359282
0.07,0.828419161676647,0.807023952095808,0.643976047904192,0.836449101796407,0.832449101796407,0.775179640718563,0.754994011976048,0.587802395209581,0.793916167664671,0.782137724550898
0.08,0.903610778443114,0.885778443113772,0.738005988023952,0.909311377245509,0.905688622754491,0.868413173652695,0.847760479041916,0.688592814371258,0.881287425149701,0.87222754491018
0.09,0.948892215568862,0.934592814371257,0.810005988023952,0.953149700598802,0.950197604790419,0.926449101796407,0.908568862275449,0.768353293413174,0.934934131736527,0.928646706586826
0.1,0.973610778443114,0.964215568862275,0.864730538922156,0.97625748502994,0.974209580838323,0.959904191616766,0.947491017964072,0.831275449101796,0.96514371257485,0.96114371257485
