delta,t2,w2,s2,b2,p2
0.01,0.00274251497005988,0.00265868263473054,0.00335329341317365,0.00398203592814371,0.00282035928143713
0.02,0.00168862275449102,0.00162874251497006,0.00238922155688623,0.00255089820359281,0.00174850299401198
0.03,0.000970059880239521,0.000940119760479042,0.00149700598802395,0.00150898203592814,0.000982035928143713
0.04,0.000550898203592814,0.000568862275449102,0.000970059880239521,0.000874251497005988,0.000568862275449102
0.05,0.000341317365269461,0.000335329341317365,0.000610778443113772,0.000497005988023952,0.000341317365269461
0.06,0.000239520958083832,0.000191616766467066,0.000329341317365269,0.000317365269461078,0.000245508982035928
0.07,0.000131736526946108,0.000125748502994012,0.000203592814371258,0.000191616766467066,0.000131736526946108
0.08,4.79041916167665e-05,5.98802395209581e-05,0.000131736526946108,9.58083832335329e-05,4.79041916167665e-05
0.09,4.79041916167665e-05,4.79041916167665e-05,9.58083832335329e-05,7.18562874251497e-05,4.79041916167665e-05
0.1,1.79640718562874e-05,2.39520958083832e-05,4.79041916167665e-05,1.79640718562874e-05,1.79640718562874e-05
