delta,t2,w2,s2,b2,p2
0.01,0.00268263473053892,0.00215568862275449,0.0019940119760479,0.00508383233532934,0.00249700598802395
0.02,0.00148502994011976,0.0011497005988024,0.0012874251497006,0.00303592814371258,0.00131736526946108
0.03,0.000844311377245509,0.000664670658682635,0.000610778443113772,0.00180239520958084,0.000772455089820359
0.04,0.000383233532934132,0.000317365269461078,0.000407185628742515,0.000844311377245509,0.000347305389221557
0.05,0.000329341317365269,0.000269461077844311,0.000353293413173653,0.000670658682634731,0.000311377245508982
0.06,0.00011377245508982,7.18562874251497e-05,0.000167664670658683,0.000251497005988024,0.000101796407185629
0.07,6.58682634730539e-05,7.18562874251497e-05,0.000101796407185629,0.000161676646706587,7.78443113772455e-05
0.08,5.38922155688623e-05,4.19161676646707e-05,3.59281437125749e-05,7.78443113772455e-05,4.79041916167665e-05
0.09,2.39520958083832e-05,3.59281437125749e-05,5.98802395209581e-05,5.98802395209581e-05,2.9940119760479e-05
0.1,5.98802395209581e-06,5.98802395209581e-06,1.19760479041916e-05,1.19760479041916e-05,5.98802395209581e-06
