delta,t2,w2,s2,b2,p2
0.01,0.0011377245508982,0.00188023952095808,0.00126946107784431,0.00239520958083832,0.00162874251497006
0.02,0.000365269461077844,0.000640718562874252,0.00051497005988024,0.000892215568862276,0.000532934131736527
0.03,0.000131736526946108,0.00029940119760479,0.00029940119760479,0.000329341317365269,0.000197604790419162
0.04,6.58682634730539e-05,0.00011377245508982,9.58083832335329e-05,0.000161676646706587,9.58083832335329e-05
0.05,4.19161676646707e-05,8.38323353293413e-05,7.78443113772455e-05,7.78443113772455e-05,7.78443113772455e-05
0.06,1.79640718562874e-05,4.19161676646707e-05,2.39520958083832e-05,4.19161676646707e-05,3.59281437125749e-05
0.07,5.98802395209581e-06,2.39520958083832e-05,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
