delta,t2,w2,s2,b2,p2
0.01,0.000664670658682635,0.00286826347305389,0.0061497005988024,0.000802395209580838,0.00070059880239521
0.02,0.00011377245508982,0.000485029940119761,0.00173053892215569,0.000131736526946108,0.000119760479041916
0.03,4.19161676646707e-05,0.000131736526946108,0.000718562874251497,4.79041916167665e-05,4.19161676646707e-05
0.04,0,2.9940119760479e-05,0.000239520958083832,0,0
0.05,0,0,5.38922155688623e-05,0,0
0.06,0,0,1.79640718562874e-05,0,0
0.07,0,0,5.98802395209581e-06,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
