delta,t2,w2,s2,b2,p2
0.01,0.00753293413173653,0.0125808383233533,0.0150179640718563,0.00909580838323353,0.0077185628742515
0.02,0.00250898203592814,0.00412574850299401,0.00625748502994012,0.00295808383233533,0.00255688622754491
0.03,0.000772455089820359,0.0012874251497006,0.00280838323353293,0.000952095808383234,0.000784431137724551
0.04,0.000245508982035928,0.000485029940119761,0.00135329341317365,0.000305389221556886,0.000251497005988024
0.05,0.000101796407185629,0.000197604790419162,0.000520958083832335,0.000125748502994012,0.000101796407185629
0.06,2.39520958083832e-05,2.9940119760479e-05,0.000161676646706587,3.59281437125749e-05,2.39520958083832e-05
0.07,2.9940119760479e-05,3.59281437125749e-05,0.000137724550898204,2.9940119760479e-05,2.9940119760479e-05
0.08,5.98802395209581e-06,1.79640718562874e-05,3.59281437125749e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,5.98802395209581e-06,0,2.9940119760479e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,2.39520958083832e-05,0,0
