delta,t2,w2,s2,b2,p2
0.01,0.0104431137724551,0.0129520958083832,0.0103173652694611,0.0144610778443114,0.0108502994011976
0.02,0.0051377245508982,0.00649700598802395,0.00570658682634731,0.00737724550898204,0.00536526946107784
0.03,0.0022874251497006,0.00297005988023952,0.00309580838323353,0.00341317365269461,0.00240718562874252
0.04,0.00116167664670659,0.00150898203592814,0.00162275449101796,0.00168862275449102,0.00116766467065868
0.05,0.000532934131736527,0.000688622754491018,0.00116167664670659,0.000778443113772455,0.000568862275449102
0.06,0.000197604790419162,0.000323353293413174,0.000502994011976048,0.000389221556886228,0.000197604790419162
0.07,0.000131736526946108,0.000221556886227545,0.000377245508982036,0.000179640718562874,0.000137724550898204
0.08,5.98802395209581e-05,8.98203592814371e-05,0.000191616766467066,8.98203592814371e-05,5.98802395209581e-05
0.09,2.39520958083832e-05,3.59281437125749e-05,9.58083832335329e-05,3.59281437125749e-05,2.39520958083832e-05
0.1,0,1.19760479041916e-05,2.9940119760479e-05,5.98802395209581e-06,0
