delta,t2,w2,s2,b2,p2
0.01,0.0123832335329341,0.0135868263473054,0.0146586826347305,0.0145868263473054,0.0117844311377246
0.02,0.00639520958083832,0.00693413173652695,0.0082874251497006,0.00761676646706587,0.00608383233532934
0.03,0.00295209580838323,0.00337125748502994,0.0047125748502994,0.00356287425149701,0.00276047904191617
0.04,0.00123353293413174,0.00158083832335329,0.00258083832335329,0.00155089820359281,0.00119760479041916
0.05,0.000610778443113772,0.000850299401197605,0.00164670658682635,0.000790419161676647,0.000580838323353293
0.06,0.000263473053892216,0.00029940119760479,0.000790419161676647,0.000323353293413174,0.00025748502994012
0.07,8.98203592814371e-05,0.000131736526946108,0.000538922155688623,0.00011377245508982,7.78443113772455e-05
0.08,5.38922155688623e-05,7.78443113772455e-05,0.00025748502994012,6.58682634730539e-05,5.38922155688623e-05
0.09,0,0,6.58682634730539e-05,5.98802395209581e-06,0
0.1,0,0,5.98802395209581e-05,0,0
