delta,t2,w2,s2,b2,p2
0.01,0.0188922155688623,0.0175928143712575,0.0136467065868263,0.0259161676646707,0.0187844311377246
0.02,0.014562874251497,0.0129700598802395,0.00993413173652695,0.0200658682634731,0.0145089820359281
0.03,0.0108622754491018,0.0101377245508982,0.00786826347305389,0.0154011976047904,0.0108682634730539
0.04,0.00774251497005988,0.00695808383233533,0.00579041916167665,0.0109760479041916,0.00765269461077844
0.05,0.00620958083832335,0.00561077844311377,0.00452694610778443,0.00863473053892216,0.00616766467065868
0.06,0.00437724550898204,0.00373053892215569,0.00307784431137725,0.00641317365269461,0.00436526946107784
0.07,0.00306586826347305,0.00289221556886228,0.00232335329341317,0.00438922155688623,0.00310778443113772
0.08,0.00244311377245509,0.00219161676646707,0.00161077844311377,0.00352694610778443,0.0024311377245509
0.09,0.00143712574850299,0.00132934131736527,0.00115568862275449,0.00231736526946108,0.00143712574850299
0.1,0.00132335329341317,0.00115568862275449,0.000952095808383234,0.00192215568862275,0.00135329341317365
