delta,t2,w2,s2,b2,p2
0.01,0.00688622754491018,0.00977844311377245,0.0123652694610778,0.00817964071856287,0.00702994011976048
0.02,0.00192215568862275,0.00308383233532934,0.00575449101796407,0.00237724550898204,0.00197604790419162
0.03,0.000431137724550898,0.000916167664670659,0.00267664670658683,0.000550898203592814,0.00044311377245509
0.04,9.58083832335329e-05,0.000335329341317365,0.00123952095808383,0.000149700598802395,9.58083832335329e-05
0.05,2.9940119760479e-05,0.000131736526946108,0.000568862275449102,3.59281437125749e-05,2.9940119760479e-05
0.06,0,2.9940119760479e-05,0.00025748502994012,5.98802395209581e-06,5.98802395209581e-06
0.07,5.98802395209581e-06,1.79640718562874e-05,0.000107784431137725,1.19760479041916e-05,5.98802395209581e-06
0.08,5.98802395209581e-06,1.79640718562874e-05,5.38922155688623e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,3.59281437125749e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
