delta,t2,w2,s2,b2,p2
0.01,0.0163233532934132,0.0160718562874251,0.0120718562874252,0.022185628742515,0.0149041916167665
0.02,0.0102155688622754,0.00980838323353293,0.00772455089820359,0.0139041916167665,0.0092934131736527
0.03,0.00623353293413174,0.00607784431137725,0.00501796407185629,0.00887425149700599,0.00567065868263473
0.04,0.00332934131736527,0.00331736526946108,0.00309580838323353,0.00482634730538922,0.00301197604790419
0.05,0.0021437125748503,0.00221556886227545,0.00226347305389222,0.00312574850299401,0.00196407185628743
0.06,0.00105988023952096,0.00111377245508982,0.0011377245508982,0.00155089820359281,0.000916167664670659
0.07,0.000772455089820359,0.000718562874251497,0.000892215568862276,0.00112574850299401,0.000658682634730539
0.08,0.000359281437125749,0.000383233532934132,0.000479041916167665,0.000550898203592814,0.000317365269461078
0.09,0.000269461077844311,0.00025748502994012,0.000383233532934132,0.000377245508982036,0.000227544910179641
0.1,0.000107784431137725,0.000101796407185629,0.00018562874251497,0.000149700598802395,8.98203592814371e-05
