delta,t2,w2,s2,b2,p2
0.01,0.00470658682634731,0.0116347305389222,0.0192754491017964,0.0051377245508982,0.00477245508982036
0.02,0.000922155688622754,0.0028502994011976,0.00691616766467066,0.00102395209580838,0.000922155688622754
0.03,0.000227544910179641,0.000868263473053892,0.0028622754491018,0.000233532934131737,0.000227544910179641
0.04,3.59281437125749e-05,0.000221556886227545,0.000790419161676647,3.59281437125749e-05,3.59281437125749e-05
0.05,0,2.9940119760479e-05,0.000221556886227545,0,0
0.06,0,1.79640718562874e-05,7.18562874251497e-05,0,0
0.07,0,0,1.19760479041916e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
