delta,t2,w2,s2,b2,p2
0.01,0.00297005988023952,0.00798203592814371,0.013688622754491,0.00330538922155689,0.00304191616766467
0.02,0.000544910179640719,0.00225149700598802,0.00467065868263473,0.000604790419161677,0.000562874251497006
0.03,0.000119760479041916,0.00101197604790419,0.00195808383233533,0.000131736526946108,0.000125748502994012
0.04,1.19760479041916e-05,0.000335329341317365,0.000832335329341317,1.79640718562874e-05,1.19760479041916e-05
0.05,1.19760479041916e-05,0.000131736526946108,0.000425149700598802,1.19760479041916e-05,1.19760479041916e-05
0.06,0,6.58682634730539e-05,0.000215568862275449,0,0
0.07,0,2.9940119760479e-05,0.000131736526946108,0,0
0.08,0,0,0,0,0
0.09,0,0,1.79640718562874e-05,0,0
0.1,0,0,1.79640718562874e-05,0,0
