delta,t2,w2,s2,b2,p2
0.01,0.012437125748503,0.0146946107784431,0.0123712574850299,0.0169880239520958,0.0129820359281437
0.02,0.00479640718562874,0.0060059880239521,0.00579041916167665,0.00667065868263473,0.00494011976047904
0.03,0.00226946107784431,0.00302395209580838,0.00322155688622755,0.00327544910179641,0.00236526946107784
0.04,0.00113173652694611,0.00139520958083832,0.00176646706586826,0.00166467065868263,0.00117365269461078
0.05,0.00055688622754491,0.000802395209580838,0.00122754491017964,0.000760479041916168,0.000562874251497006
0.06,0.000341317365269461,0.000455089820359281,0.000748502994011976,0.000502994011976048,0.000353293413173653
0.07,0.000173652694610778,0.000311377245508982,0.000598802395209581,0.00025748502994012,0.000203592814371258
0.08,0.000119760479041916,0.000209580838323353,0.00044311377245509,0.000149700598802395,0.000119760479041916
0.09,5.98802395209581e-05,8.98203592814371e-05,0.000263473053892216,8.98203592814371e-05,5.38922155688623e-05
0.1,3.59281437125749e-05,5.38922155688623e-05,0.000227544910179641,4.79041916167665e-05,4.19161676646707e-05
