delta,t2,w2,s2,b2,p2
0.01,0.0115029940119761,0.0179041916167665,0.0196646706586826,0.0131556886227545,0.0115449101796407
0.02,0.00364670658682635,0.0061497005988024,0.00838323353293413,0.00431137724550898,0.00368263473053892
0.03,0.00115568862275449,0.00207185628742515,0.00394610778443114,0.00137125748502994,0.0011497005988024
0.04,0.000407185628742515,0.000802395209580838,0.00189221556886228,0.000538922155688623,0.000413173652694611
0.05,0.000137724550898204,0.00029940119760479,0.000748502994011976,0.000173652694610778,0.000137724550898204
0.06,3.59281437125749e-05,6.58682634730539e-05,0.000293413173652695,4.79041916167665e-05,3.59281437125749e-05
0.07,3.59281437125749e-05,4.19161676646707e-05,0.000227544910179641,4.19161676646707e-05,3.59281437125749e-05
0.08,1.19760479041916e-05,1.79640718562874e-05,5.98802395209581e-05,1.19760479041916e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,5.98802395209581e-06,3.59281437125749e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,2.39520958083832e-05,0,0
