delta,t2,w2,s2,b2,p2
0.01,0.00464670658682635,0.0111377245508982,0.0177964071856287,0.00501796407185629,0.00466467065868264
0.02,0.000874251497005988,0.00316167664670659,0.00596407185628743,0.000946107784431138,0.000892215568862276
0.03,0.000227544910179641,0.00134730538922156,0.00241916167664671,0.000251497005988024,0.000227544910179641
0.04,4.19161676646707e-05,0.000461077844311377,0.00101796407185629,4.19161676646707e-05,4.19161676646707e-05
0.05,2.39520958083832e-05,0.000179640718562874,0.000502994011976048,2.39520958083832e-05,1.79640718562874e-05
0.06,5.98802395209581e-06,8.98203592814371e-05,0.000245508982035928,5.98802395209581e-06,5.98802395209581e-06
0.07,0,4.19161676646707e-05,0.000149700598802395,0,0
0.08,0,0,0,0,0
0.09,0,5.98802395209581e-06,1.79640718562874e-05,0,0
0.1,0,0,2.39520958083832e-05,0,0
