delta,t2,w2,s2,b2,p2
0.01,0.00706586826347305,0.0159700598802395,0.0243532934131737,0.00768862275449102,0.00710778443113772
0.02,0.00137724550898204,0.00408383233532934,0.00898203592814371,0.00153293413173653,0.00138323353293413
0.03,0.000329341317365269,0.00118562874251497,0.00364670658682635,0.000353293413173653,0.000323353293413174
0.04,4.79041916167665e-05,0.000335329341317365,0.00102994011976048,7.18562874251497e-05,4.79041916167665e-05
0.05,0,7.18562874251497e-05,0.000293413173652695,0,0
0.06,5.98802395209581e-06,2.9940119760479e-05,8.98203592814371e-05,5.98802395209581e-06,5.98802395209581e-06
0.07,0,0,1.19760479041916e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
