delta,t2,w2,s2,b2,p2
0.01,0.0141017964071856,0.0164431137724551,0.0247245508982036,0.0150479041916168,0.013688622754491
0.02,0.00484431137724551,0.00619760479041916,0.0120419161676647,0.0052874251497006,0.00473053892215569
0.03,0.00158083832335329,0.00216766467065868,0.00593413173652695,0.00168263473053892,0.00153293413173653
0.04,0.000491017964071856,0.000916167664670659,0.0031437125748503,0.000502994011976048,0.000455089820359281
0.05,0.000125748502994012,0.000311377245508982,0.0014251497005988,0.000125748502994012,0.000107784431137725
0.06,3.59281437125749e-05,7.78443113772455e-05,0.000526946107784431,3.59281437125749e-05,3.59281437125749e-05
0.07,5.98802395209581e-06,1.79640718562874e-05,0.00018562874251497,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,4.19161676646707e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,4.79041916167665e-05,0,0
0.1,0,0,0,0,0
