delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0382455089820359,0.0488263473053892,0.0356766467065868,0.0481317365269461,0.0450479041916168,0.0248203592814371,0.0343353293413174,0.021814371257485,0.0384850299401198,0.0311616766467066
0.02,0.0805508982035928,0.0974730538922156,0.0689700598802395,0.098562874251497,0.0931137724550898,0.0495269461077844,0.0664910179640719,0.0410479041916168,0.0764491017964072,0.0619461077844311
0.03,0.14859880239521,0.173119760479042,0.122479041916168,0.175173652694611,0.166820359281437,0.096688622754491,0.123850299401198,0.077940119760479,0.140251497005988,0.11759880239521
0.04,0.241790419161677,0.272089820359281,0.194718562874252,0.280538922155689,0.261359281437126,0.169610778443114,0.204191616766467,0.129353293413174,0.230838323353293,0.19311377245509
0.05,0.348209580838323,0.382407185628743,0.282688622754491,0.393664670658683,0.368329341317365,0.25951497005988,0.302916167664671,0.199437125748503,0.335083832335329,0.287323353293413
0.06,0.465,0.500185628742515,0.380389221556886,0.512688622754491,0.484802395209581,0.370532934131737,0.415664670658683,0.287778443113772,0.451065868263473,0.397838323353293
0.07,0.571299401197605,0.606191616766467,0.482,0.617107784431138,0.588646706586826,0.479245508982036,0.526041916167665,0.385281437125749,0.558119760479042,0.505526946107785
0.08,0.660053892215569,0.69402994011976,0.57422754491018,0.699491017964072,0.674640718562874,0.577023952095808,0.622101796407186,0.480838323353293,0.648928143712575,0.600898203592814
0.09,0.737952095808383,0.770053892215569,0.665281437125749,0.771167664670659,0.750413173652695,0.668473053892216,0.711616766467066,0.581694610778443,0.728455089820359,0.688868263473054
0.1,0.79262874251497,0.822317365269461,0.734017964071856,0.819491017964072,0.804101796407186,0.735377245508982,0.773892215568862,0.660748502994012,0.784526946107784,0.752964071856288
