delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0203592814371258,0.0203592814371258,0.0176407185628743,0.0246467065868264,0.0194550898203593,0.0127724550898204,0.0126826347305389,0.0132395209580838,0.0176467065868263,0.0124071856287425
0.02,0.0397125748502994,0.0383173652694611,0.031437125748503,0.0468443113772455,0.0380718562874251,0.0237005988023952,0.0218323353293413,0.0202275449101796,0.0310538922155689,0.0227604790419162
0.03,0.0714670658682635,0.0684431137724551,0.053377245508982,0.082377245508982,0.068874251497006,0.0430958083832335,0.0403473053892216,0.034437125748503,0.0551676646706587,0.0418802395209581
0.04,0.113832335329341,0.109467065868263,0.0835449101796407,0.129820359281437,0.110682634730539,0.0728323353293413,0.0683592814371257,0.0554550898203593,0.0899520958083832,0.0708323353293413
0.05,0.173802395209581,0.166197604790419,0.123712574850299,0.195029940119761,0.169544910179641,0.116269461077844,0.109119760479042,0.0842395209580838,0.141089820359281,0.11414371257485
0.06,0.25214371257485,0.240802395209581,0.180520958083832,0.278407185628743,0.247275449101796,0.179035928143713,0.167868263473054,0.129299401197605,0.210706586826347,0.175898203592814
0.07,0.339197604790419,0.325347305389222,0.247077844311377,0.36885628742515,0.333491017964072,0.253239520958084,0.239502994011976,0.184604790419162,0.291694610778443,0.25
0.08,0.433964071856287,0.418101796407186,0.318634730538922,0.465467065868264,0.428377245508982,0.337574850299401,0.320383233532934,0.24548502994012,0.381826347305389,0.333916167664671
0.09,0.526365269461078,0.507413173652695,0.39448502994012,0.558293413173653,0.521245508982036,0.428095808383234,0.406191616766467,0.314017964071856,0.473952095808383,0.424790419161677
0.1,0.618011976047904,0.598407185628743,0.474592814371258,0.647946107784431,0.61285628742515,0.520119760479042,0.497005988023952,0.39111377245509,0.565808383233533,0.516784431137725
