delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0449640718562874,0.0632095808383234,0.058251497005988,0.0493652694610779,0.0476706586826347,0.0285688622754491,0.0429281437125749,0.042,0.0356467065868263,0.0315508982035928
0.02,0.118245508982036,0.144922155688623,0.121502994011976,0.129131736526946,0.123425149700599,0.0780838323353293,0.0997125748502994,0.086934131736527,0.0944311377245509,0.0841497005988024
0.03,0.23788622754491,0.271065868263473,0.214335329341317,0.253059880239521,0.245880239520958,0.171101796407186,0.200185628742515,0.158952095808383,0.197928143712575,0.181347305389222
0.04,0.388766467065868,0.419353293413174,0.331479041916168,0.408341317365269,0.398407185628743,0.301041916167665,0.332586826347305,0.260688622754491,0.338407185628743,0.315676646706587
0.05,0.538101796407186,0.563850299401198,0.448149700598802,0.558137724550898,0.547868263473054,0.445491017964072,0.473131736526946,0.368712574850299,0.486083832335329,0.460844311377246
0.06,0.673479041916168,0.695592814371258,0.571538922155689,0.693251497005988,0.68148502994012,0.587167664670659,0.612508982035928,0.491467065868264,0.62585628742515,0.600946107784431
0.07,0.777359281437126,0.794664670658683,0.677335329341317,0.794305389221557,0.783107784431138,0.704359281437126,0.726215568862275,0.604497005988024,0.738287425149701,0.715389221556886
0.08,0.850287425149701,0.860706586826347,0.753443113772455,0.864455089820359,0.854413173652695,0.792670658682635,0.806251497005988,0.689203592814371,0.819395209580838,0.800167664670659
0.09,0.90234131736527,0.908407185628743,0.815976047904192,0.913041916167665,0.905263473053892,0.85874251497006,0.866874251497006,0.762712574850299,0.879718562874252,0.864568862275449
0.1,0.938706586826347,0.940161676646707,0.863706586826347,0.946425149700599,0.940293413173653,0.906239520958084,0.910191616766467,0.820119760479042,0.921568862275449,0.910083832335329
