delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0621137724550898,0.0839101796407186,0.0724251497005988,0.0661017964071856,0.0680718562874252,0.0398802395209581,0.057688622754491,0.0521616766467066,0.0486107784431138,0.0460299401197605
0.02,0.158922155688623,0.189568862275449,0.150874251497006,0.167053892215569,0.168065868263473,0.108473053892216,0.136461077844311,0.11102994011976,0.127898203592814,0.120005988023952
0.03,0.307179640718563,0.342736526946108,0.270425149700599,0.320946107784431,0.317712574850299,0.230730538922156,0.265395209580838,0.209473053892216,0.261562874251497,0.245604790419162
0.04,0.477964071856287,0.516520958083832,0.416994011976048,0.495658682634731,0.487916167664671,0.39077245508982,0.430790419161677,0.343209580838323,0.427994011976048,0.406065868263473
0.05,0.622263473053892,0.657922155688623,0.554802395209581,0.639988023952096,0.630736526946108,0.541341317365269,0.581155688622754,0.479532934131737,0.576131736526946,0.554778443113773
0.06,0.73837125748503,0.768556886227545,0.679754491017964,0.752269461077844,0.744820359281437,0.676149700598803,0.71014371257485,0.614035928143713,0.703179640718563,0.686473053892216
0.07,0.813802395209581,0.837347305389222,0.765341317365269,0.823173652694611,0.818994011976048,0.765215568862276,0.793479041916168,0.713904191616766,0.78702994011976,0.774077844311377
0.08,0.86162874251497,0.880437125748503,0.826784431137725,0.867922155688623,0.865688622754491,0.82451497005988,0.848790419161677,0.788359281437126,0.840880239520958,0.831562874251497
0.09,0.895041916167665,0.911622754491018,0.870395209580838,0.899538922155689,0.898185628742515,0.865077844311377,0.886425149700599,0.840724550898204,0.878473053892216,0.871383233532934
0.1,0.925706586826347,0.937377245508982,0.903059880239521,0.929137724550898,0.928191616766467,0.900832335329341,0.917497005988024,0.88048502994012,0.911520958083832,0.905778443113772
