delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.0354610778443114,0.0458263473053892,0.0324610778443114,0.0455508982035928,0.0406407185628743,0.0237784431137725,0.0340359281437126,0.0220419161676647,0.0368083832335329,0.0289880239520958
0.02,0.0637904191616766,0.0743413173652695,0.0540479041916168,0.0793592814371257,0.0701497005988024,0.042251497005988,0.0530718562874252,0.0355508982035928,0.0618982035928144,0.0484850299401198
0.03,0.0969461077844311,0.108299401197605,0.0742634730538922,0.119275449101796,0.106658682634731,0.0627844311377246,0.0759940119760479,0.0480299401197605,0.0924251497005988,0.0726407185628743
0.04,0.141748502994012,0.153994011976048,0.100161676646707,0.171353293413174,0.154383233532934,0.0921736526946108,0.108526946107784,0.0634071856287425,0.134562874251497,0.106239520958084
0.05,0.197185628742515,0.21002994011976,0.13497005988024,0.233245508982036,0.213083832335329,0.132754491017964,0.152071856287425,0.0874670658682635,0.187808383233533,0.151047904191617
0.06,0.265167664670659,0.278191616766467,0.175868263473054,0.308497005988024,0.284041916167665,0.183898203592814,0.20714371257485,0.116562874251497,0.254005988023952,0.207664670658683
0.07,0.343928143712575,0.35437125748503,0.226808383233533,0.392874251497006,0.363586826347305,0.249467065868264,0.27314371257485,0.156497005988024,0.330634730538922,0.275826347305389
0.08,0.430491017964072,0.437389221556886,0.283473053892216,0.483389221556886,0.449844311377246,0.327610778443114,0.348916167664671,0.204107784431138,0.41722754491018,0.355203592814371
0.09,0.511814371257485,0.513359281437126,0.338760479041916,0.566035928143713,0.529449101796407,0.403550898203593,0.422137724550898,0.251550898203593,0.497946107784431,0.431041916167665
0.1,0.588712574850299,0.587317365269461,0.402251497005988,0.641449101796407,0.604502994011976,0.483119760479042,0.49777245508982,0.310407185628743,0.575820359281437,0.509089820359281
