delta,t2,w2,s2,b2,p2
0.01,0.0164550898203593,0.0190179640718563,0.0276706586826347,0.0176167664670659,0.015940119760479
0.02,0.00581437125748503,0.00733532934131737,0.0133473053892216,0.00622155688622755,0.00562275449101796
0.03,0.00183233532934132,0.0025748502994012,0.00682634730538922,0.00201197604790419,0.00180239520958084
0.04,0.000586826347305389,0.00107185628742515,0.00352694610778443,0.000664670658682635,0.000550898203592814
0.05,0.000137724550898204,0.000359281437125749,0.00152694610778443,0.000161676646706587,0.000137724550898204
0.06,4.19161676646707e-05,8.98203592814371e-05,0.000592814371257485,4.79041916167665e-05,4.19161676646707e-05
0.07,1.19760479041916e-05,2.39520958083832e-05,0.000221556886227545,1.19760479041916e-05,1.19760479041916e-05
0.08,5.98802395209581e-06,1.19760479041916e-05,5.38922155688623e-05,5.98802395209581e-06,5.98802395209581e-06
0.09,0,0,4.79041916167665e-05,0,0
0.1,0,0,0,0,0
