delta,t2,w2,s2,b2,p2
0.01,0.020814371257485,0.0226167664670659,0.0218323353293413,0.0236107784431138,0.019814371257485
0.02,0.0110359281437126,0.0121976047904192,0.0128682634730539,0.0126047904191617,0.0104431137724551
0.03,0.0055748502994012,0.00646107784431138,0.00734730538922156,0.00644910179640719,0.00518562874251497
0.04,0.00255089820359281,0.00291616766467066,0.00434131736526946,0.00292215568862275,0.0024311377245509
0.05,0.00129341317365269,0.00162275449101796,0.00258682634730539,0.00148502994011976,0.00120958083832335
0.06,0.00051497005988024,0.000604790419161677,0.00131137724550898,0.000592814371257485,0.000473053892215569
0.07,0.000203592814371258,0.000305389221556886,0.00081437125748503,0.000233532934131737,0.000173652694610778
0.08,7.78443113772455e-05,0.000143712574850299,0.000395209580838323,0.000107784431137725,7.78443113772455e-05
0.09,1.19760479041916e-05,1.79640718562874e-05,0.000161676646706587,1.19760479041916e-05,1.19760479041916e-05
0.1,0,5.98802395209581e-06,9.58083832335329e-05,5.98802395209581e-06,0
