delta,t2,w2,s2,b2,p2
0.01,0.0237904191616767,0.0253532934131737,0.0368562874251497,0.025251497005988,0.0237664670658683
0.02,0.0136946107784431,0.0145568862275449,0.0241497005988024,0.0145508982035928,0.0137185628742515
0.03,0.00768263473053892,0.00845508982035928,0.0158323353293413,0.00813173652694611,0.00768862275449102
0.04,0.00394610778443114,0.00441916167664671,0.0100239520958084,0.00420359281437126,0.00395808383233533
0.05,0.00203592814371258,0.00244910179640719,0.00601796407185629,0.0022814371257485,0.00205389221556886
0.06,0.00106586826347305,0.00120958083832335,0.00332335329341317,0.0011437125748503,0.00106586826347305
0.07,0.000604790419161677,0.000688622754491018,0.00236526946107784,0.00062874251497006,0.000592814371257485
0.08,0.00025748502994012,0.000305389221556886,0.00104790419161677,0.000275449101796407,0.000263473053892216
0.09,0.000125748502994012,0.000173652694610778,0.000670658682634731,0.000137724550898204,0.000125748502994012
0.1,2.39520958083832e-05,3.59281437125749e-05,0.000323353293413174,2.39520958083832e-05,2.39520958083832e-05
