delta,t2,w2,s2,b2,p2
0.01,0.0310419161676647,0.0300658682634731,0.0226107784431138,0.0390119760479042,0.0307065868263473
0.02,0.0243473053892216,0.022688622754491,0.0171317365269461,0.0307964071856287,0.0241976047904192
0.03,0.0187904191616766,0.0178682634730539,0.0137904191616766,0.0238502994011976,0.0186347305389222
0.04,0.0135329341317365,0.0128263473053892,0.0102335329341317,0.0174191616766467,0.0133712574850299
0.05,0.0106167664670659,0.0100898203592814,0.00795209580838323,0.0138862275449102,0.0105209580838323
0.06,0.00785029940119761,0.00726347305389222,0.00568862275449102,0.0102395209580838,0.00774251497005988
0.07,0.00549700598802395,0.00540718562874252,0.00441317365269461,0.00723952095808383,0.00544311377245509
0.08,0.00438323353293413,0.00432934131736527,0.00319161676646707,0.00582634730538922,0.0042934131736527
0.09,0.00292814371257485,0.00265868263473054,0.00226946107784431,0.00398802395209581,0.00287425149700599
0.1,0.00229940119760479,0.00226347305389222,0.0018562874251497,0.00306586826347305,0.00234131736526946
