delta,t2,w2,s2,b2,p2
0.01,0.00701796407185629,0.0149461077844311,0.0259580838323353,0.00758682634730539,0.0069940119760479
0.02,0.0011437125748503,0.00386826347305389,0.00967065868263473,0.00123353293413174,0.0011377245508982
0.03,0.000143712574850299,0.00108982035928144,0.00343712574850299,0.000167664670658683,0.000143712574850299
0.04,1.19760479041916e-05,0.000221556886227545,0.00109580838323353,1.19760479041916e-05,1.19760479041916e-05
0.05,0,7.18562874251497e-05,0.000329341317365269,0,0
0.06,0,4.19161676646707e-05,9.58083832335329e-05,0,0
0.07,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.08,0,5.98802395209581e-06,2.39520958083832e-05,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
