delta,t2,w2,s2,b2,p2
0.01,0.00835928143712575,0.0180838323353293,0.0269161676646707,0.00892814371257485,0.00837125748502994
0.02,0.00167664670658683,0.00477844311377246,0.0100059880239521,0.00176646706586826,0.00167065868263473
0.03,0.000407185628742515,0.00137125748502994,0.0040059880239521,0.00044311377245509,0.000419161676646707
0.04,7.78443113772455e-05,0.000389221556886228,0.00110778443113772,8.98203592814371e-05,7.78443113772455e-05
0.05,0,7.18562874251497e-05,0.000329341317365269,0,0
0.06,5.98802395209581e-06,2.9940119760479e-05,0.000101796407185629,5.98802395209581e-06,5.98802395209581e-06
0.07,0,0,1.79640718562874e-05,0,0
0.08,0,0,0,0,0
0.09,0,0,0,0,0
0.1,0,0,0,0,0
