delta,t2,w2,s2,b2,p2
0.01,0.0276946107784431,0.0283952095808383,0.0270718562874252,0.0311377245508982,0.0276586826347305
0.02,0.0195508982035928,0.0199580838323353,0.0200359281437126,0.0221616766467066,0.0195688622754491
0.03,0.0128263473053892,0.0130239520958084,0.0137904191616766,0.0146167664670659,0.0128083832335329
0.04,0.00783233532934132,0.00821556886227545,0.00948502994011976,0.00925149700598802,0.00782035928143713
0.05,0.00538922155688623,0.00538922155688623,0.00656287425149701,0.00622754491017964,0.00538922155688623
0.06,0.00373053892215569,0.00367664670658683,0.0044311377245509,0.0042874251497006,0.00372455089820359
0.07,0.0020059880239521,0.00216167664670659,0.00292215568862275,0.00237125748502994,0.0020059880239521
0.08,0.00138922155688623,0.00140119760479042,0.00210179640718563,0.00159880239520958,0.00139520958083832
0.09,0.00074251497005988,0.00081437125748503,0.00135928143712575,0.000904191616766467,0.00074251497005988
0.1,0.000419161676646707,0.000407185628742515,0.000808383233532934,0.000479041916167665,0.000425149700598802
