delta,t2,w2,s2,b2,p2
0.01,0.00247904191616767,0.00295209580838323,0.00731137724550898,0.00302395209580838,0.00249700598802395
0.02,0.0011497005988024,0.00138323353293413,0.00461676646706587,0.00143712574850299,0.00115568862275449
0.03,0.00055688622754491,0.000664670658682635,0.00277844311377246,0.000706586826347305,0.000550898203592814
0.04,0.000179640718562874,0.000281437125748503,0.00149700598802395,0.000227544910179641,0.000191616766467066
0.05,0.000143712574850299,0.000155688622754491,0.00101796407185629,0.000179640718562874,0.000143712574850299
0.06,5.98802395209581e-05,7.78443113772455e-05,0.000455089820359281,7.18562874251497e-05,5.98802395209581e-05
0.07,3.59281437125749e-05,5.98802395209581e-05,0.000359281437125749,4.19161676646707e-05,4.19161676646707e-05
0.08,5.98802395209581e-06,5.98802395209581e-06,0.000137724550898204,5.98802395209581e-06,0
0.09,0,0,4.19161676646707e-05,5.98802395209581e-06,0
0.1,5.98802395209581e-06,5.98802395209581e-06,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
