delta,t2,w2,s2,b2,p2
0.01,0.00127544910179641,0.00207185628742515,0.00126946107784431,0.00260479041916168,0.0018622754491018
0.02,0.000383233532934132,0.00070059880239521,0.00051497005988024,0.000988023952095809,0.000610778443113772
0.03,0.000161676646706587,0.000323353293413174,0.00029940119760479,0.00037125748502994,0.000251497005988024
0.04,7.18562874251497e-05,0.000125748502994012,9.58083832335329e-05,0.000167664670658683,0.000119760479041916
0.05,4.79041916167665e-05,9.58083832335329e-05,7.78443113772455e-05,8.38323353293413e-05,7.78443113772455e-05
0.06,1.79640718562874e-05,4.79041916167665e-05,2.39520958083832e-05,4.19161676646707e-05,3.59281437125749e-05
0.07,5.98802395209581e-06,3.59281437125749e-05,2.39520958083832e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,5.98802395209581e-06,0,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,5.98802395209581e-06,0,0
