delta,t2,w2,s2,b2,p2
0.01,0.00101796407185629,0.0019940119760479,0.00305389221556886,0.00143712574850299,0.00115568862275449
0.02,0.000251497005988024,0.00051497005988024,0.00117365269461078,0.000359281437125749,0.000263473053892216
0.03,3.59281437125749e-05,0.000101796407185629,0.000532934131736527,6.58682634730539e-05,4.19161676646707e-05
0.04,1.19760479041916e-05,2.9940119760479e-05,0.000239520958083832,1.19760479041916e-05,1.19760479041916e-05
0.05,0,5.98802395209581e-06,0.000119760479041916,0,0
0.06,0,5.98802395209581e-06,5.38922155688623e-05,0,0
0.07,0,0,5.38922155688623e-05,0,0
0.08,0,5.98802395209581e-06,1.19760479041916e-05,0,0
0.09,0,0,1.19760479041916e-05,0,0
0.1,0,0,5.98802395209581e-06,0,0
