delta,t2,w2,s2,b2,p2
0.01,0.00155089820359281,0.00206586826347305,0.00505988023952096,0.00182634730538922,0.00152694610778443
0.02,0.000455089820359281,0.000604790419161677,0.00219760479041916,0.000538922155688623,0.000449101796407186
0.03,0.000107784431137725,0.000149700598802395,0.000988023952095809,0.000149700598802395,0.000101796407185629
0.04,2.9940119760479e-05,5.98802395209581e-05,0.000461077844311377,4.79041916167665e-05,1.79640718562874e-05
0.05,5.98802395209581e-06,2.39520958083832e-05,0.000311377245508982,5.98802395209581e-06,5.98802395209581e-06
0.06,0,0,5.38922155688623e-05,0,0
0.07,0,5.98802395209581e-06,3.59281437125749e-05,0,0
0.08,0,0,1.19760479041916e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,0,0,0
