delta,t2,w2,s2,b2,p2
0.01,0.00305389221556886,0.00304790419161677,0.004,0.00434131736526946,0.00308383233532934
0.02,0.00189820359281437,0.00189820359281437,0.00278443113772455,0.0028502994011976,0.00194610778443114
0.03,0.00110778443113772,0.001,0.00174251497005988,0.00163473053892216,0.00112574850299401
0.04,0.000634730538922156,0.000616766467065868,0.00119760479041916,0.000976047904191617,0.000664670658682635
0.05,0.000389221556886228,0.000383233532934132,0.000754491017964072,0.000574850299401198,0.000395209580838323
0.06,0.000263473053892216,0.000209580838323353,0.000389221556886228,0.000335329341317365,0.00025748502994012
0.07,0.000143712574850299,0.000143712574850299,0.000227544910179641,0.000203592814371258,0.000143712574850299
0.08,5.38922155688623e-05,5.98802395209581e-05,0.000143712574850299,0.00011377245508982,5.38922155688623e-05
0.09,4.79041916167665e-05,4.79041916167665e-05,0.000101796407185629,7.78443113772455e-05,4.79041916167665e-05
0.1,1.79640718562874e-05,2.39520958083832e-05,7.78443113772455e-05,1.79640718562874e-05,1.79640718562874e-05
