delta,t2,w2,s2,b2,p2
0.01,0.00212574850299401,0.00229940119760479,0.00322754491017964,0.00316167664670659,0.00207185628742515
0.02,0.000982035928143713,0.000982035928143713,0.00165269461077844,0.0014311377245509,0.00092814371257485
0.03,0.000401197604790419,0.000425149700598802,0.000922155688622754,0.000592814371257485,0.000377245508982036
0.04,0.000143712574850299,0.000149700598802395,0.000419161676646707,0.000197604790419162,0.000143712574850299
0.05,5.98802395209581e-05,8.98203592814371e-05,0.000233532934131737,0.000101796407185629,4.79041916167665e-05
0.06,1.19760479041916e-05,2.39520958083832e-05,0.000125748502994012,1.79640718562874e-05,1.19760479041916e-05
0.07,5.98802395209581e-06,5.98802395209581e-06,8.38323353293413e-05,5.98802395209581e-06,5.98802395209581e-06
0.08,0,5.98802395209581e-06,4.79041916167665e-05,0,0
0.09,0,0,5.98802395209581e-06,0,0
0.1,0,0,5.98802395209581e-06,0,0
