delta,t2,w2,s2,b2,p2
0.01,0.00188622754491018,0.00272455089820359,0.00197604790419162,0.00350299401197605,0.00217365269461078
0.02,0.000856287425149701,0.00124550898203593,0.000910179640718563,0.00177245508982036,0.00102994011976048
0.03,0.000419161676646707,0.000485029940119761,0.000479041916167665,0.000766467065868264,0.000431137724550898
0.04,0.00011377245508982,0.00018562874251497,0.000227544910179641,0.00029940119760479,0.000137724550898204
0.05,6.58682634730539e-05,9.58083832335329e-05,0.000107784431137725,0.000125748502994012,7.78443113772455e-05
0.06,1.19760479041916e-05,1.79640718562874e-05,4.79041916167665e-05,4.19161676646707e-05,2.39520958083832e-05
0.07,3.59281437125749e-05,4.19161676646707e-05,4.19161676646707e-05,5.38922155688623e-05,3.59281437125749e-05
0.08,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05
0.09,5.98802395209581e-06,1.79640718562874e-05,1.19760479041916e-05,5.98802395209581e-06,5.98802395209581e-06
0.1,0,0,0,0,0
