delta,t2,w2,s2,b2,p2
0.01,0.000856287425149701,0.00165269461077844,0.00222155688622754,0.00118562874251497,0.000964071856287425
0.02,0.000161676646706587,0.000508982035928144,0.000958083832335329,0.000293413173652695,0.000227544910179641
0.03,5.38922155688623e-05,0.000209580838323353,0.000502994011976048,8.98203592814371e-05,7.78443113772455e-05
0.04,2.39520958083832e-05,0.000119760479041916,0.000191616766467066,2.9940119760479e-05,2.9940119760479e-05
0.05,5.98802395209581e-06,4.19161676646707e-05,0.000137724550898204,1.19760479041916e-05,1.19760479041916e-05
0.06,0,1.19760479041916e-05,5.98802395209581e-05,0,0
0.07,0,5.98802395209581e-06,2.9940119760479e-05,0,0
0.08,0,0,1.79640718562874e-05,0,0
0.09,0,0,2.39520958083832e-05,5.98802395209581e-06,0
0.1,0,0,1.19760479041916e-05,0,0
