delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.207922155688623,0.256982035928144,0.24062874251497,0.21285628742515,0.207994011976048,0.137652694610778,0.189473053892216,0.190862275449102,0.144952095808383,0.139047904191617
0.02,0.455161676646707,0.491065868263473,0.426029940119761,0.461712574850299,0.454952095808383,0.342455089820359,0.389359281437126,0.34297005988024,0.353994011976048,0.344520958083832
0.03,0.693904191616766,0.706658682634731,0.611778443113773,0.700101796407186,0.69377245508982,0.589479041916168,0.61559880239521,0.52511377245509,0.601311377245509,0.591520958083832
0.04,0.847323353293413,0.848670658682635,0.753904191616767,0.851652694610779,0.847353293413174,0.773916167664671,0.78285628742515,0.682197604790419,0.78248502994012,0.775101796407186
0.05,0.930946107784431,0.928616766467066,0.8517125748503,0.933359281437126,0.930958083832335,0.888550898203593,0.889059880239521,0.797766467065868,0.893568862275449,0.889299401197605
0.06,0.971347305389222,0.970095808383233,0.918425149700599,0.972718562874251,0.971305389221557,0.949497005988024,0.949017964071856,0.883694610778443,0.952317365269461,0.949904191616766
0.07,0.988359281437126,0.98697005988024,0.952868263473054,0.989005988023952,0.988329341317365,0.977682634730539,0.976293413173653,0.931275449101796,0.979005988023952,0.977820359281437
0.08,0.995437125748503,0.994748502994012,0.972383233532934,0.995766467065868,0.995425149700599,0.990544910179641,0.98948502994012,0.957916167664671,0.991215568862275,0.990622754491018
0.09,0.998245508982036,0.997790419161677,0.983568862275449,0.99840119760479,0.998233532934132,0.99588622754491,0.995161676646707,0.974167664670659,0.996173652694611,0.995922155688623
0.1,0.999269461077844,0.999317365269461,0.991520958083832,0.999311377245509,0.999269461077844,0.998185628742515,0.998095808383234,0.985694610778443,0.998365269461078,0.998197604790419
