delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.258592814371257,0.308089820359281,0.275443113772455,0.262652694610778,0.258838323353293,0.178233532934132,0.232269461077844,0.215880239520958,0.186502994011976,0.180622754491018
0.02,0.539844311377246,0.567035928143713,0.483790419161677,0.545790419161677,0.539532934131737,0.429808383233533,0.469059880239521,0.395898203592814,0.441431137724551,0.432161676646707
0.03,0.754766467065868,0.766946107784431,0.676461077844311,0.759167664670659,0.754568862275449,0.669233532934132,0.691311377245509,0.595616766467066,0.67877245508982,0.670988023952096
0.04,0.867952095808383,0.874646706586826,0.807359281437126,0.870826347305389,0.867838323353293,0.815844311377246,0.829053892215569,0.749604790419162,0.821808383233533,0.816760479041916
0.05,0.921916167664671,0.923574850299401,0.880329341317365,0.923586826347305,0.921838323353293,0.888185628742515,0.896089820359281,0.843287425149701,0.892101796407186,0.888838323353293
0.06,0.952874251497006,0.951622754491018,0.919269461077844,0.954017964071856,0.952874251497006,0.929047904191617,0.932443113772455,0.895568862275449,0.931802395209581,0.929502994011976
0.07,0.972491017964072,0.96974251497006,0.942479041916168,0.973239520958084,0.972443113772455,0.956065868263473,0.955718562874251,0.924916167664671,0.958029940119761,0.956389221556886
0.08,0.983874251497006,0.980820359281437,0.960826347305389,0.984473053892216,0.983838323353293,0.972664670658683,0.971544910179641,0.947,0.974131736526946,0.972916167664671
0.09,0.991748502994012,0.98951497005988,0.974658682634731,0.992065868263473,0.991730538922156,0.98451497005988,0.98322754491018,0.964790419161677,0.985491017964072,0.984646706586826
0.1,0.995922155688623,0.99422754491018,0.983461077844311,0.996107784431138,0.995892215568862,0.991946107784431,0.990155688622755,0.976760479041916,0.992467065868263,0.992005988023952
