delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.112568862275449,0.124928143712575,0.0987904191616767,0.125802395209581,0.113425149700599,0.0737125748502994,0.0872754491017964,0.0611197604790419,0.0958023952095808,0.0772874251497006
0.02,0.198233532934132,0.210682634730539,0.164353293413174,0.218059880239521,0.199497005988024,0.125814371257485,0.142071856287425,0.0988323353293413,0.15659880239521,0.130898203592814
0.03,0.307023952095808,0.320502994011976,0.246922155688623,0.332383233532934,0.308826347305389,0.206431137724551,0.226413173652695,0.155497005988024,0.247365269461078,0.213479041916168
0.04,0.423059880239521,0.434191616766467,0.336497005988024,0.452191616766467,0.424820359281437,0.303640718562874,0.324245508982036,0.226023952095808,0.352353293413174,0.311904191616766
0.05,0.538413173652695,0.54562874251497,0.429155688622754,0.566131736526946,0.540071856287425,0.41148502994012,0.430083832335329,0.305149700598802,0.46537125748503,0.420347305389222
0.06,0.64562874251497,0.652586826347305,0.526550898203593,0.672916167664671,0.647071856287425,0.521868263473054,0.540473053892216,0.396826347305389,0.574592814371258,0.53034131736527
0.07,0.72885628742515,0.736532934131737,0.612868263473054,0.753035928143713,0.730059880239521,0.617670658682635,0.635550898203593,0.48522754491018,0.665574850299401,0.62514371257485
0.08,0.798592814371258,0.803802395209581,0.682574850299401,0.819335329341317,0.799365269461078,0.701293413173653,0.714640718562874,0.564095808383234,0.744634730538922,0.707455089820359
0.09,0.851694610778443,0.854946107784431,0.744467065868264,0.869185628742515,0.852203592814371,0.770233532934132,0.782197604790419,0.637047904191617,0.807065868263473,0.77497005988024
0.1,0.89322754491018,0.894616766467066,0.793532934131737,0.907425149700599,0.893574850299401,0.824479041916168,0.832550898203593,0.699095808383234,0.855766467065868,0.828323353293413
