delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.107844311377246,0.111215568862275,0.10340119760479,0.111604790419162,0.105455089820359,0.0693712574850299,0.07437125748503,0.0794670658682635,0.0743892215568862,0.0677005988023952
0.02,0.205497005988024,0.205826347305389,0.175700598802395,0.211263473053892,0.201940119760479,0.131574850299401,0.133365269461078,0.122041916167665,0.138952095808383,0.129011976047904
0.03,0.332263473053892,0.329323353293413,0.274982035928144,0.339676646706587,0.328275449101796,0.22937125748503,0.229365269461078,0.194263473053892,0.239275449101796,0.226467065868264
0.04,0.475922155688623,0.466167664670659,0.383796407185629,0.483862275449102,0.471443113772455,0.356976047904192,0.350323353293413,0.286281437125749,0.369508982035928,0.35337125748503
0.05,0.621347305389222,0.606347305389222,0.503646706586826,0.628934131736527,0.617508982035928,0.502299401197605,0.489616766467066,0.397934131736527,0.514898203592814,0.498712574850299
0.06,0.746083832335329,0.73111377245509,0.615862275449102,0.752778443113772,0.743005988023952,0.63988622754491,0.625101796407186,0.514005988023952,0.651934131736527,0.63714371257485
0.07,0.839329341317365,0.82522754491018,0.713802395209581,0.844275449101797,0.837089820359281,0.756844311377246,0.739754491017964,0.620784431137725,0.766311377245509,0.754341317365269
0.08,0.905670658682635,0.894730538922156,0.796047904191617,0.90911377245509,0.90440119760479,0.845293413173653,0.831131736526946,0.716730538922156,0.852526946107784,0.84388622754491
0.09,0.947131736526946,0.939029940119761,0.855724550898204,0.949107784431138,0.946299401197605,0.908131736526946,0.895700598802395,0.791077844311377,0.912910179640719,0.907035928143713
0.1,0.971748502994012,0.965616766467066,0.898437125748503,0.973071856287425,0.971311377245509,0.946916167664671,0.937778443113772,0.848832335329341,0.950239520958084,0.946233532934132
