delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.213754491017964,0.252413173652695,0.231173652694611,0.218059880239521,0.21388622754491,0.147526946107784,0.194766467065868,0.192556886227545,0.154568862275449,0.149359281437126
0.02,0.406562874251497,0.419544910179641,0.351874251497006,0.412173652694611,0.406353293413174,0.301754491017964,0.327071856287425,0.283191616766467,0.312311377245509,0.303652694610778
0.03,0.604389221556886,0.596377245508982,0.489431137724551,0.610634730538922,0.604029940119761,0.490952095808383,0.495844311377246,0.405574850299401,0.502922155688623,0.492748502994012
0.04,0.768538922155689,0.747850299401198,0.619982035928144,0.773832335329341,0.768520958083832,0.672658682634731,0.658880239520958,0.533796407185629,0.683874251497006,0.674335329341317
0.05,0.877359281437126,0.852898203592814,0.724796407185629,0.880377245508982,0.877305389221557,0.812838323353294,0.787520958083832,0.649497005988024,0.820443113772455,0.814017964071856
0.06,0.938311377245509,0.919287425149701,0.806491017964072,0.940335329341317,0.938185628742515,0.897616766467066,0.874676646706587,0.742988023952096,0.902904191616767,0.898233532934132
0.07,0.970664670658683,0.959682634730539,0.873017964071856,0.971808383233533,0.970634730538922,0.947059880239521,0.932491017964072,0.824299401197605,0.950239520958084,0.947431137724551
0.08,0.987538922155689,0.981766467065868,0.92077245508982,0.988233532934132,0.987562874251497,0.975910179640719,0.966269461077844,0.884796407185629,0.977616766467066,0.976077844311377
0.09,0.994826347305389,0.991562874251497,0.948880239520958,0.99511377245509,0.994844311377246,0.989059880239521,0.983688622754491,0.923395209580838,0.989838323353293,0.989089820359281
0.1,0.997922155688623,0.996425149700599,0.968964071856287,0.998041916167665,0.997922155688623,0.995323353293413,0.992383233532934,0.951814371257485,0.995676646706587,0.995383233532934
