delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.147550898203593,0.175592814371258,0.153682634730539,0.155017964071856,0.14785628742515,0.0947365269461078,0.121191616766467,0.111862275449102,0.106838323353293,0.0966407185628742
0.02,0.300245508982036,0.328604790419162,0.269305389221557,0.31114371257485,0.300586826347305,0.204568862275449,0.234497005988024,0.197491017964072,0.223730538922156,0.207868263473054
0.03,0.473976047904192,0.499634730538922,0.407389221556886,0.487377245508982,0.474323353293413,0.359526946107784,0.387377245508982,0.313341317365269,0.382670658682635,0.36322754491018
0.04,0.639041916167665,0.656461077844311,0.544059880239521,0.651664670658683,0.639550898203593,0.525041916167665,0.547431137724551,0.445844311377246,0.54959880239521,0.529059880239521
0.05,0.767437125748503,0.776532934131737,0.65988622754491,0.778443113772455,0.767688622754491,0.669736526946108,0.684347305389222,0.565562874251497,0.691754491017964,0.672994011976048
0.06,0.858760479041916,0.866167664670659,0.762047904191617,0.866922155688623,0.858994011976048,0.784281437125749,0.796005988023952,0.681167664670659,0.801520958083832,0.786592814371258
0.07,0.915053892215569,0.919922155688623,0.836802395209581,0.921071856287425,0.915107784431138,0.862413173652695,0.871437125748503,0.771479041916168,0.874622754491018,0.864011976047904
0.08,0.949550898203593,0.951005988023952,0.883616766467066,0.953449101796407,0.94951497005988,0.913215568862275,0.917508982035928,0.832766467065868,0.922329341317365,0.914173652694611
0.09,0.970724550898204,0.970922155688623,0.919167664670659,0.973413173652695,0.970670658682635,0.947269461077844,0.948413173652695,0.879616766467066,0.952964071856287,0.947868263473054
0.1,0.98374251497006,0.983928143712575,0.944964071856287,0.985329341317365,0.98377245508982,0.968383233532934,0.969347305389222,0.915532934131737,0.972281437125748,0.968712574850299
