delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.184077844311377,0.213580838323353,0.17925748502994,0.190736526946108,0.185095808383234,0.120916167664671,0.149359281437126,0.130149700598802,0.13477245508982,0.125191616766467
0.02,0.361479041916168,0.38985628742515,0.315706586826347,0.372185628742515,0.361982035928144,0.258796407185629,0.288502994011976,0.233449101796407,0.279491017964072,0.262952095808383
0.03,0.548095808383234,0.571850299401198,0.47151497005988,0.560263473053892,0.54840119760479,0.435293413173653,0.464353293413174,0.376311377245509,0.459694610778443,0.439610778443114
0.04,0.702461077844311,0.723419161676647,0.621700598802395,0.71334131736527,0.702676646706587,0.603760479041916,0.631844311377246,0.530958083832335,0.625209580838323,0.607532934131737
0.05,0.803604790419162,0.821712574850299,0.734838323353293,0.81134131736527,0.803724550898204,0.728538922155689,0.7527125748503,0.658041916167665,0.745568862275449,0.730946107784431
0.06,0.870754491017964,0.881940119760479,0.818377245508982,0.876059880239521,0.870694610778443,0.817508982035928,0.835862275449102,0.761461077844311,0.829808383233533,0.819550898203593
0.07,0.911814371257485,0.91902994011976,0.868790419161677,0.915580838323353,0.911748502994012,0.872502994011976,0.886071856287425,0.827934131736527,0.881898203592814,0.873964071856288
0.08,0.937778443113772,0.941335329341317,0.904077844311377,0.940592814371258,0.93765868263473,0.907311377245509,0.916556886227545,0.872389221556886,0.914305389221557,0.908467065868263
0.09,0.954958083832335,0.95988622754491,0.930269461077844,0.956994011976048,0.954718562874251,0.93114371257485,0.94022754491018,0.905610778443114,0.936652694610778,0.931946107784431
0.1,0.971263473053892,0.974520958083832,0.950736526946108,0.972910179640719,0.971215568862275,0.953766467065868,0.960293413173653,0.931874251497006,0.957832335329341,0.954377245508982
