delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.16497005988024,0.177269461077844,0.141353293413174,0.179700598802395,0.163431137724551,0.111047904191617,0.12311377245509,0.0989760479041916,0.135071856287425,0.113095808383234
0.02,0.272437125748503,0.28502994011976,0.223766467065868,0.292215568862275,0.270329341317365,0.177137724550898,0.189197604790419,0.148526946107784,0.207682634730539,0.179838323353293
0.03,0.396329341317365,0.406940119760479,0.320634730538922,0.418724550898204,0.393916167664671,0.274065868263473,0.287664670658683,0.219808383233533,0.311700598802395,0.277610778443114
0.04,0.519275449101797,0.526580838323353,0.419221556886228,0.541952095808383,0.516796407185629,0.382532934131737,0.393928143712575,0.302574850299401,0.425161676646707,0.38614371257485
0.05,0.630778443113772,0.635724550898204,0.518,0.653083832335329,0.628473053892216,0.496988023952096,0.505634730538922,0.390203592814371,0.539754491017964,0.500491017964072
0.06,0.729101796407186,0.733988023952096,0.61574251497006,0.748413173652695,0.726946107784431,0.605694610778443,0.612766467065868,0.486365269461078,0.646293413173653,0.609095808383234
0.07,0.79922754491018,0.80462874251497,0.696071856287425,0.816125748502994,0.797682634730539,0.693071856287425,0.702311377245509,0.572670658682635,0.729323353293413,0.695670658682635
0.08,0.855952095808383,0.859820359281437,0.759808383233533,0.869449101796407,0.854646706586826,0.768449101796407,0.774239520958084,0.646221556886228,0.798760479041916,0.770491017964072
0.09,0.898443113772455,0.899802395209581,0.814491017964072,0.90877245508982,0.897443113772455,0.826958083832335,0.830916167664671,0.712778443113773,0.851778443113773,0.828431137724551
0.1,0.929748502994012,0.930419161676647,0.856359281437126,0.938017964071856,0.929041916167665,0.872928143712575,0.874766467065868,0.765706586826347,0.893209580838323,0.874053892215569
