delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.107592814371258,0.113491017964072,0.10274251497006,0.113850299401198,0.107455089820359,0.0834790419161677,0.0880538922155689,0.083437125748503,0.09337125748503,0.0835029940119761
0.02,0.141568862275449,0.14862874251497,0.128520958083832,0.149011976047904,0.141215568862275,0.0964071856287425,0.10159880239521,0.0934550898203593,0.107311377245509,0.0963952095808383
0.03,0.181604790419162,0.188976047904192,0.163562874251497,0.190838323353293,0.181305389221557,0.116910179640719,0.12297005988024,0.110790419161677,0.12885628742515,0.116898203592814
0.04,0.22837125748503,0.234784431137725,0.197706586826347,0.238766467065868,0.228047904191617,0.145622754491018,0.152065868263473,0.131844311377246,0.15902994011976,0.145550898203593
0.05,0.279820359281437,0.285868263473054,0.237568862275449,0.29177245508982,0.279508982035928,0.181479041916168,0.186341317365269,0.157580838323353,0.195820359281437,0.181461077844311
0.06,0.336137724550898,0.342526946107784,0.284305389221557,0.348688622754491,0.335730538922156,0.222275449101796,0.227724550898204,0.191431137724551,0.238730538922156,0.222089820359281
0.07,0.401107784431138,0.407041916167665,0.337167664670659,0.414497005988024,0.40074251497006,0.27588622754491,0.280263473053892,0.232814371257485,0.294023952095808,0.275826347305389
0.08,0.459556886227545,0.464934131736527,0.383946107784431,0.473041916167665,0.459137724550898,0.326652694610778,0.330940119760479,0.270203592814371,0.345922155688623,0.326449101796407
0.09,0.520718562874252,0.524377245508982,0.434796407185629,0.534119760479042,0.520329341317365,0.383760479041916,0.386808383233533,0.316778443113773,0.404736526946108,0.383413173652695
0.1,0.586868263473054,0.58974251497006,0.492658682634731,0.600041916167665,0.586706586826347,0.447634730538922,0.450107784431138,0.368329341317365,0.469497005988024,0.447323353293413
