delta,t1,w1,s1,b1,p1,t2,w2,s2,b2,p2
0.01,0.250179640718563,0.280095808383234,0.231904191616767,0.258125748502994,0.248365269461078,0.168437125748503,0.200580838323353,0.17088622754491,0.182844311377246,0.170556886227545
0.02,0.446419161676647,0.472580838323353,0.38414371257485,0.457029940119761,0.444173652694611,0.327718562874252,0.357317365269461,0.28940119760479,0.347017964071856,0.329101796407186
0.03,0.631592814371258,0.650904191616767,0.543646706586826,0.642425149700599,0.62951497005988,0.51114371257485,0.537508982035928,0.440808383233533,0.530832335329341,0.512233532934132
0.04,0.767323353293413,0.782892215568862,0.687233532934132,0.775497005988024,0.766035928143713,0.671784431137725,0.695413173652695,0.595329341317365,0.688029940119761,0.672646706586826
0.05,0.850281437125749,0.86251497005988,0.787664670658683,0.855976047904192,0.849077844311377,0.779916167664671,0.800538922155689,0.714868263473054,0.792413173652695,0.780401197604791
0.06,0.902479041916168,0.910065868263473,0.856736526946108,0.906586826347305,0.901568862275449,0.854209580838323,0.86762874251497,0.804802395209581,0.862730538922156,0.854508982035928
0.07,0.935167664670659,0.93940119760479,0.897802395209581,0.938131736526946,0.934538922155689,0.899748502994012,0.909461077844311,0.859826347305389,0.906275449101796,0.899904191616766
0.08,0.955107784431138,0.95651497005988,0.925203592814371,0.957059880239521,0.954646706586826,0.928502994011976,0.934269461077844,0.89734131736527,0.933353293413174,0.928640718562874
0.09,0.968467065868263,0.971287425149701,0.947101796407186,0.969976047904191,0.968191616766467,0.947449101796407,0.954077844311377,0.924994011976048,0.951413173652695,0.947592814371258
0.1,0.980730538922156,0.98237125748503,0.963814371257485,0.981796407185629,0.980461077844311,0.966041916167665,0.970329341317365,0.946682634730539,0.968658682634731,0.966161676646707
